date,close,return_1d,log_return,ma_10,price_to_ma_10,zscore_10,ma_20,price_to_ma_20,zscore_20,ma_60,price_to_ma_60,zscore_60,momentum_10,momentum_20,momentum_60,vol_20,drawdown_from_high_20,vol_60,drawdown_from_high_60,regime_vol,vol_regime
2022-06-10,112.576553,0.028531,0.028132,106.571497,0.056348,2.121713,105.241563,0.069697,2.988639,102.80429,0.095057,3.749068,0.069102,0.084468,0.123485,0.010188,0.0,0.01172,0.0,0.01172,normal
2022-06-13,112.3222,-0.002259,-0.002262,107.365166,0.04617,1.551361,105.651606,0.063138,2.315475,103.004608,0.090458,3.261863,0.076032,0.078762,0.119828,0.010281,-0.002259,0.011732,-0.002259,0.011732,normal
2022-06-14,109.675857,-0.02356,-0.023842,107.994623,0.015568,0.568023,105.91137,0.035544,1.256707,103.174422,0.063014,2.208458,0.060887,0.049725,0.102414,0.011893,-0.025766,0.012113,-0.025766,0.012113,normal
2022-06-15,111.83005,0.019641,0.019451,108.812299,0.027734,1.089069,106.331651,0.05171,1.718352,103.359996,0.081947,2.708667,0.078886,0.081273,0.110575,0.012082,-0.006631,0.012258,-0.006631,0.012258,normal
2022-06-16,111.239765,-0.005278,-0.005292,109.46329,0.016229,0.714778,106.730533,0.042249,1.371287,103.558964,0.074168,2.370458,0.062159,0.077256,0.12022,0.012194,-0.011874,0.012124,-0.011874,0.012124,normal
2022-06-17,111.406144,0.001496,0.001495,110.127388,0.011612,0.647011,107.146144,0.039759,1.280247,103.74476,0.073848,2.278194,0.063389,0.080628,0.11119,0.012143,-0.010397,0.012082,-0.010397,0.012082,normal
2022-06-20,113.193313,0.016042,0.015915,110.799659,0.021603,1.36903,107.626308,0.051725,1.604537,103.963827,0.088776,2.608245,0.063142,0.092705,0.131375,0.012426,0.0,0.012207,0.0,0.012207,normal
2022-06-21,111.059931,-0.018847,-0.019027,111.146408,-0.000778,-0.062492,107.936237,0.02894,0.89619,104.123398,0.066618,1.906837,0.032228,0.059112,0.094341,0.013277,-0.018847,0.012391,-0.018847,0.012391,high
2022-06-22,109.426185,-0.01471,-0.01482,111.21837,-0.016114,-1.412273,108.229621,0.011056,0.357293,104.240088,0.049751,1.404218,0.00662,0.056661,0.068357,0.013418,-0.03328,0.012523,-0.03328,0.012523,high
2022-06-23,107.365068,-0.018836,-0.019015,111.009507,-0.03283,-2.201628,108.426677,-0.009791,-0.334718,104.284372,0.029541,0.829383,-0.019082,0.038106,0.025375,0.01421,-0.051489,0.012474,-0.051489,0.012474,high
2022-06-24,106.368049,-0.009286,-0.00933,110.388656,-0.036422,-1.947205,108.480077,-0.019469,-0.675364,104.296315,0.019864,0.556923,-0.055149,0.010142,0.006783,0.013904,-0.060297,0.012486,-0.060297,0.012486,high
2022-06-27,106.952079,0.005491,0.005476,109.851644,-0.026395,-1.325924,108.608405,-0.01525,-0.550835,104.350553,0.024931,0.696612,-0.04781,0.024587,0.031382,0.013773,-0.055138,0.012263,-0.055138,0.012263,normal
2022-06-28,107.648483,0.006511,0.00649,109.648907,-0.018244,-0.875276,108.821765,-0.010782,-0.42348,104.41744,0.030944,0.860006,-0.018485,0.041276,0.038725,0.01358,-0.048985,0.012286,-0.048985,0.012286,normal
2022-06-29,108.027565,0.003521,0.003515,109.268658,-0.011358,-0.562627,109.040479,-0.009289,-0.402785,104.514427,0.033614,0.930929,-0.034002,0.042201,0.056935,0.013583,-0.045637,0.012145,-0.045637,0.012145,normal
2022-06-30,106.232834,-0.016614,-0.016753,108.767965,-0.023308,-1.117291,109.115627,-0.02642,-1.198718,104.591725,0.015691,0.436386,-0.04501,0.014351,0.045651,0.014033,-0.061492,0.012321,-0.061492,0.012321,high
2022-07-01,103.349039,-0.027146,-0.027521,107.962255,-0.04273,-1.776989,109.044821,-0.052233,-2.234951,104.589628,-0.011861,-0.329826,-0.072322,-0.013517,-0.001216,0.0153,-0.086969,0.012612,-0.086969,0.012612,high
2022-07-04,103.437155,0.000853,0.000852,106.986639,-0.033177,-1.571878,108.893149,-0.050104,-1.964567,104.575407,-0.010885,-0.3024,-0.08619,-0.028491,-0.008181,0.014813,-0.08619,0.012571,-0.08619,0.012571,high
2022-07-05,102.873792,-0.005446,-0.005461,106.168025,-0.031028,-1.55963,108.657217,-0.053226,-1.887932,104.56597,-0.016183,-0.44914,-0.073709,-0.043857,-0.005474,0.01458,-0.091167,0.012547,-0.091167,0.012547,high
2022-07-06,103.463154,0.005729,0.005713,105.571722,-0.019973,-1.085128,108.395046,-0.045499,-1.510247,104.58686,-0.010744,-0.299022,-0.054494,-0.048235,0.012263,0.014416,-0.085961,0.012471,-0.085961,0.012471,high
2022-07-07,104.359221,0.008661,0.008623,105.271137,-0.008663,-0.486683,108.140322,-0.034965,-1.121947,104.621672,-0.002509,-0.070062,-0.027997,-0.046545,0.020424,0.014479,-0.078044,0.012517,-0.078044,0.012517,high
2022-07-08,104.553394,0.001861,0.001859,105.089672,-0.005103,-0.290446,107.739164,-0.029569,-0.966891,104.684088,-0.001248,-0.035199,-0.01706,-0.071268,0.037149,0.012699,-0.076329,0.012371,-0.076329,0.012371,high
2022-07-11,105.532555,0.009365,0.009322,104.947719,0.005573,0.334232,107.399682,-0.017385,-0.592392,104.775967,0.007221,0.206475,-0.013273,-0.060448,0.055116,0.013009,-0.067679,0.01237,-0.067679,0.01237,high
2022-07-12,105.844393,0.002955,0.002951,104.76731,0.010281,0.698139,107.208109,-0.01272,-0.43653,104.866456,0.009326,0.269977,-0.016759,-0.034934,0.054069,0.012174,-0.064924,0.012366,-0.064924,0.012366,high
2022-07-13,106.541097,0.006582,0.006561,104.618664,0.018376,1.515176,106.943661,-0.003764,-0.136927,104.944853,0.01521,0.442571,-0.01376,-0.047295,0.04619,0.011332,-0.058769,0.012269,-0.058769,0.012269,normal
2022-07-14,105.665107,-0.008222,-0.008256,104.561891,0.010551,0.914425,106.664928,-0.009373,-0.359734,104.995863,0.006374,0.186164,-0.005344,-0.050114,0.02983,0.011388,-0.066508,0.012291,-0.066508,0.012291,normal
2022-07-15,105.458698,-0.001953,-0.001955,104.772857,0.006546,0.591514,106.367556,-0.008545,-0.354173,105.08948,0.003513,0.104533,0.020413,-0.053385,0.056259,0.011353,-0.068331,0.011765,-0.068331,0.011765,normal
2022-07-18,105.729157,0.002565,0.002561,105.002057,0.006925,0.662405,105.994348,-0.002502,-0.130388,105.181181,0.00521,0.157663,0.022158,-0.065942,0.054896,0.010596,-0.047999,0.011761,-0.065942,0.011761,normal
2022-07-19,106.796701,0.010097,0.010046,105.394348,0.013306,1.461974,105.781186,0.0096,0.602559,105.288896,0.014321,0.440432,0.038133,-0.038387,0.064414,0.010355,-0.02403,0.011819,-0.056511,0.011819,normal
2022-07-20,106.314549,-0.004515,-0.004525,105.679487,0.006009,0.85591,105.625605,0.006523,0.468109,105.379913,0.008869,0.276797,0.02756,-0.028436,0.054148,0.009955,-0.015857,0.011828,-0.06077,0.011828,normal
2022-07-21,107.002923,0.006475,0.006454,105.943857,0.009996,1.526294,105.607497,0.013213,0.960806,105.449142,0.014735,0.461531,0.025333,-0.003373,0.040386,0.00924,-0.009485,0.011596,-0.054689,0.011596,normal
2022-07-22,106.683455,-0.002986,-0.00299,106.156864,0.004961,0.965516,105.623268,0.010037,0.725063,105.554631,0.010694,0.341669,0.020373,0.002965,0.06307,0.009027,-0.012442,0.011142,-0.057511,0.011142,low
2022-07-25,106.554392,-0.00121,-0.001211,106.259047,0.002779,0.574983,105.603383,0.009005,0.657402,105.669458,0.008375,0.275191,0.009683,-0.003718,0.069128,0.008948,-0.013637,0.011099,-0.058651,0.011099,low
2022-07-26,107.641882,0.010206,0.010154,106.438796,0.011303,1.88915,105.603053,0.019307,1.409831,105.790256,0.017503,0.587679,0.016982,-6.1e-05,0.072194,0.00912,-0.00357,0.011131,-0.049044,0.011131,low
2022-07-27,105.119005,-0.023438,-0.023717,106.296587,-0.011078,-1.57575,105.457625,-0.003211,-0.253238,105.900134,-0.007376,-0.259754,-0.013348,-0.026924,0.066913,0.010407,-0.023438,0.011291,-0.071332,0.011291,low
2022-07-28,103.516955,-0.01524,-0.015358,106.081772,-0.024178,-2.298558,105.321831,-0.017137,-1.29991,105.953635,-0.022998,-0.830245,-0.02033,-0.025565,0.032002,0.01031,-0.038321,0.011264,-0.085485,0.011264,low
2022-07-29,101.712397,-0.017432,-0.017586,105.707142,-0.037791,-2.316011,105.239999,-0.03352,-2.287597,105.969317,-0.040171,-1.463078,-0.035524,-0.015836,0.009337,0.009253,-0.055085,0.011484,-0.101428,0.011484,low
2022-08-01,98.923399,-0.02742,-0.027803,105.026566,-0.058111,-2.288263,105.014311,-0.058001,-2.986509,105.921027,-0.066065,-2.332049,-0.06437,-0.043638,-0.028456,0.010911,-0.080995,0.011937,-0.126067,0.011937,normal
2022-08-02,98.141138,-0.007908,-0.007939,104.16101,-0.057794,-1.832456,104.777679,-0.063339,-2.657509,105.87095,-0.073012,-2.490893,-0.081047,-0.046004,-0.029706,0.010961,-0.088263,0.011949,-0.132978,0.011949,normal
2022-08-03,99.04753,0.009236,0.009193,103.434308,-0.042411,-1.245007,104.556897,-0.052693,-1.979919,105.819096,-0.063992,-2.123003,-0.068354,-0.042678,-0.030455,0.011115,-0.079842,0.011938,-0.12497,0.011938,normal
2022-08-04,98.729247,-0.003213,-0.003219,102.60694,-0.037792,-1.089362,104.275399,-0.053188,-1.812829,105.739621,-0.066298,-2.121893,-0.077322,-0.053948,-0.046073,0.010837,-0.082799,0.011811,-0.127782,0.011811,normal
2022-08-05,98.983652,0.002577,0.002573,101.83696,-0.028018,-0.833143,103.996912,-0.048206,-1.534135,105.659213,-0.06318,-1.95939,-0.072174,-0.053272,-0.046475,0.010853,-0.080436,0.011809,-0.125534,0.011809,normal
2022-08-08,100.30598,0.013359,0.013271,101.212118,-0.008953,-0.296379,103.735583,-0.033061,-1.026003,105.595623,-0.050093,-1.524353,-0.058641,-0.049526,-0.036644,0.011106,-0.068151,0.011937,-0.113852,0.011937,normal
2022-08-09,101.937262,0.016263,0.016132,100.641656,0.012873,0.582895,103.540226,-0.015482,-0.481679,105.553235,-0.034257,-1.03347,-0.052996,-0.036914,-0.024342,0.011789,-0.052996,0.01212,-0.099441,0.01212,normal
2022-08-10,101.873097,-0.000629,-0.00063,100.317066,0.015511,0.901075,103.306826,-0.013878,-0.438121,105.527379,-0.034629,-1.038098,-0.030878,-0.043814,-0.015,0.011636,-0.053592,0.012053,-0.100008,0.012053,normal
2022-08-11,103.562047,0.016579,0.016443,100.321575,0.032301,1.867439,103.201673,0.003492,0.111624,105.532378,-0.01867,-0.560205,0.000436,-0.019903,0.002904,0.012232,-0.037902,0.012241,-0.085087,0.012241,normal
2022-08-12,103.697338,0.001306,0.001306,100.520069,0.031608,1.605208,103.113605,0.005661,0.183017,105.542435,-0.017482,-0.525514,0.019515,-0.016702,0.005853,0.012239,-0.036645,0.01224,-0.083892,0.01224,normal
2022-08-15,102.681059,-0.0098,-0.009849,100.895835,0.017694,0.893877,102.9612,-0.002721,-0.089411,105.527285,-0.026971,-0.808273,0.037986,-0.028829,-0.008775,0.012366,-0.046086,0.01229,-0.09287,0.01229,normal
2022-08-16,101.971653,-0.006909,-0.006933,101.278886,0.00684,0.387337,102.719948,-0.007285,-0.248438,105.479124,-0.033253,-0.988077,0.039031,-0.04518,-0.027557,0.01213,-0.052677,0.012214,-0.099137,0.012214,normal
2022-08-17,100.196016,-0.017413,-0.017566,101.393735,-0.011813,-0.715132,102.414021,-0.021657,-0.7541,105.423082,-0.049582,-1.449638,0.011595,-0.057551,-0.032469,0.012569,-0.069173,0.012313,-0.114824,0.012313,high
2022-08-18,99.153665,-0.010403,-0.010458,101.436177,-0.022502,-1.416898,102.021558,-0.028111,-1.015504,105.351911,-0.058834,-1.681662,0.004299,-0.073356,-0.041289,0.012479,-0.078856,0.012378,-0.124032,0.012378,high
2022-08-19,98.748342,-0.004088,-0.004096,101.412646,-0.026272,-1.616817,101.624803,-0.028305,-1.067025,105.242716,-0.061709,-1.717401,-0.002377,-0.07438,-0.06222,0.012478,-0.082622,0.012141,-0.127613,0.012141,normal
2022-08-22,99.725124,0.009892,0.009843,101.35456,-0.016077,-0.961089,101.283339,-0.015385,-0.630077,105.165042,-0.051727,-1.414568,-0.005791,-0.064092,-0.044646,0.012822,-0.073547,0.012178,-0.118984,0.012178,normal
2022-08-23,101.826143,0.021068,0.020849,101.343448,0.004763,0.285295,100.992552,0.008254,0.415518,105.139123,-0.03151,-0.857668,-0.00109,-0.054029,-0.015043,0.013587,-0.031325,0.012433,-0.100423,0.012433,high
2022-08-24,100.171197,-0.016253,-0.016386,101.173258,-0.009904,-0.584119,100.745162,-0.005697,-0.32361,105.081089,-0.046725,-1.255557,-0.016706,-0.047069,-0.033594,0.01312,-0.034004,0.012596,-0.115043,0.012596,high
2022-08-25,100.664643,0.004926,0.004914,100.883518,-0.00217,-0.143877,100.602546,0.000617,0.037503,105.013335,-0.041411,-1.100647,-0.027977,-0.027554,-0.038816,0.012861,-0.029246,0.012537,-0.110684,0.012537,high
2022-08-26,99.435391,-0.012211,-0.012287,100.457323,-0.010173,-0.820687,100.488696,-0.010482,-0.636885,104.924505,-0.052315,-1.367148,-0.0411,-0.022387,-0.050874,0.012581,-0.0411,0.012624,-0.121544,0.012624,high
2022-08-29,100.023431,0.005914,0.005896,100.19156,-0.001678,-0.167773,100.543698,-0.005175,-0.321393,104.817053,-0.045733,-1.181209,-0.025882,0.01112,-0.060553,0.011098,-0.035429,0.012459,-0.116349,0.012459,high
2022-08-30,99.886189,-0.001372,-0.001373,99.983014,-0.000968,-0.119801,100.63095,-0.007401,-0.486258,104.688615,-0.045873,-1.174134,-0.020451,0.017781,-0.071624,0.010937,-0.036753,0.012369,-0.117561,0.012369,high
2022-08-31,97.73508,-0.021536,-0.021771,99.73692,-0.020071,-1.914398,100.565328,-0.028143,-1.743386,104.505757,-0.064788,-1.630993,-0.024561,-0.013251,-0.100928,0.011793,-0.057497,0.012547,-0.136565,0.012547,high
2022-09-01,98.849661,0.011404,0.01134,99.70652,-0.008594,-0.803503,100.571348,-0.017119,-1.064867,104.329023,-0.05252,-1.316345,-0.003066,0.00122,-0.096882,0.012058,-0.046748,0.012612,-0.126718,0.012612,high
2022-09-02,98.154239,-0.007035,-0.00706,99.64711,-0.014982,-1.318064,100.529878,-0.023631,-1.425215,104.088651,-0.057013,-1.449105,-0.006016,-0.008379,-0.128111,0.012143,-0.053455,0.012002,-0.132862,0.012002,normal
2022-09-05,97.546902,-0.006188,-0.006207,99.429288,-0.018932,-1.454081,100.391924,-0.028339,-1.589967,103.842396,-0.060625,-1.559628,-0.021842,-0.027507,-0.131544,0.011781,-0.059311,0.012013,-0.138227,0.012013,normal
2022-09-06,96.321955,-0.012558,-0.012637,98.878869,-0.025859,-1.925178,100.111158,-0.03785,-1.935737,103.619831,-0.070429,-1.790139,-0.054055,-0.055086,-0.121758,0.011295,-0.071124,0.011768,-0.149049,0.011768,normal
2022-09-07,95.58777,-0.007622,-0.007651,98.420526,-0.028782,-1.802436,99.796892,-0.042177,-1.962328,103.349126,-0.075098,-1.910827,-0.045756,-0.061698,-0.145241,0.011331,-0.078204,0.011442,-0.155535,0.011442,low
2022-09-08,96.099063,0.005349,0.005335,97.963968,-0.019037,-1.230517,99.423743,-0.033439,-1.578444,103.096781,-0.067875,-1.734708,-0.045354,-0.072063,-0.136109,0.010596,-0.073274,0.01148,-0.151018,0.01148,low
2022-09-09,95.900254,-0.002069,-0.002071,97.610454,-0.017521,-1.108258,99.033889,-0.031642,-1.568369,102.83835,-0.067466,-1.738967,-0.035552,-0.075191,-0.139183,0.010542,-0.066038,0.011469,-0.152775,0.011469,low
2022-09-12,96.298484,0.004153,0.004144,97.23796,-0.009662,-0.694022,98.71476,-0.024477,-1.273617,102.556769,-0.061023,-1.628702,-0.037241,-0.062159,-0.149256,0.010586,-0.055635,0.011249,-0.132914,0.011249,low
2022-09-13,96.736969,0.004553,0.004543,96.923038,-0.00192,-0.180979,98.453026,-0.01743,-0.959907,102.318053,-0.054546,-1.488038,-0.031528,-0.051335,-0.128966,0.010677,-0.049979,0.011084,-0.115961,0.011084,low
2022-09-14,98.301922,0.016177,0.016048,96.979722,0.013634,1.218212,98.358321,-0.000573,-0.032367,102.132649,-0.037507,-1.044155,0.0058,-0.018904,-0.10166,0.010851,-0.03461,0.01121,-0.090029,0.01121,low
2022-09-15,97.917976,-0.003906,-0.003913,96.886553,0.010646,1.082598,98.296537,-0.003851,-0.218181,101.975197,-0.039786,-1.113573,-0.009425,-0.012462,-0.08799,0.010657,-0.038381,0.01099,-0.093583,0.01099,low
2022-09-16,96.217172,-0.01737,-0.017522,96.692847,-0.004919,-0.547703,98.169978,-0.019892,-1.091571,101.806016,-0.054897,-1.522393,-0.019735,-0.025633,-0.095432,0.011253,-0.055084,0.011134,-0.109328,0.011134,low
2022-09-19,97.476812,0.013092,0.013007,96.685838,0.008181,0.917788,98.057563,-0.005923,-0.330328,101.648095,-0.041037,-1.142797,-0.000719,-0.022545,-0.088594,0.011431,-0.042713,0.011257,-0.097667,0.011257,low
2022-09-20,97.109253,-0.003771,-0.003778,96.764567,0.003562,0.400355,97.821718,-0.007283,-0.46278,101.472441,-0.042999,-1.208487,0.008174,-0.046323,-0.097904,0.010246,-0.035319,0.011212,-0.10107,0.011212,low
2022-09-21,98.43651,0.013668,0.013575,97.049441,0.014292,1.549692,97.734984,0.007178,0.483462,101.31259,-0.028388,-0.815199,0.029802,-0.017317,-0.088783,0.010286,-0.022134,0.011364,-0.085518,0.011364,low
2022-09-22,98.910193,0.004812,0.004801,97.330554,0.01623,1.597284,97.647261,0.012934,0.958044,101.190546,-0.022535,-0.654876,0.029252,-0.017429,-0.06893,0.010283,-0.01113,0.011219,-0.081118,0.011219,low
2022-09-23,98.774418,-0.001373,-0.001374,97.617971,0.011847,1.219465,97.614213,0.011886,0.905881,101.114303,-0.023141,-0.67159,0.02997,-0.006647,-0.044264,0.009949,-0.012487,0.010695,-0.082379,0.010695,low
2022-09-26,99.208526,0.004395,0.004385,97.908975,0.013273,1.374808,97.573467,0.016757,1.346043,101.043825,-0.018163,-0.527512,0.030219,-0.008147,-0.040881,0.009907,-0.006784,0.010714,-0.078346,0.010714,low
2022-09-27,101.578927,0.023893,0.023612,98.393171,0.032378,2.33055,97.658104,0.040148,2.77028,101.022244,0.005511,0.160346,0.050053,0.016947,-0.012587,0.011221,0.0,0.011144,-0.056325,0.011144,low
2022-09-28,104.163301,0.025442,0.025124,98.979309,0.052375,2.353053,97.979515,0.063113,3.085959,101.033913,0.030974,0.898965,0.059626,0.065772,0.006767,0.011195,0.0,0.011594,-0.032316,0.011594,normal
2022-09-29,104.270913,0.001033,0.001033,99.614603,0.046743,1.742888,98.250578,0.061275,2.48208,101.032442,0.032054,0.930672,0.06488,0.054843,-0.000846,0.011045,0.0,0.011542,-0.031317,0.011542,low
2022-09-30,104.492441,0.002125,0.002122,100.442129,0.040325,1.461744,98.567488,0.060111,2.131016,101.031426,0.034257,0.994918,0.086006,0.064574,-0.000583,0.010818,0.0,0.011543,-0.029259,0.011543,low
2022-10-03,105.871873,0.013201,0.013115,101.281636,0.045322,1.526531,98.983737,0.069589,2.159656,101.037081,0.047852,1.386807,0.086124,0.085343,0.003215,0.010802,0.0,0.011604,-0.016443,0.011604,normal
2022-10-04,104.823888,-0.009899,-0.009948,102.053099,0.02715,0.982042,99.408833,0.054473,1.607821,101.020073,0.037654,1.097717,0.079443,0.088266,-0.009642,0.01061,-0.009899,0.011669,-0.026179,0.011669,normal
2022-10-05,105.264742,0.004206,0.004197,102.735922,0.024615,0.941269,99.892682,0.053778,1.544773,100.9988,0.042238,1.241892,0.069367,0.101237,-0.01198,0.010253,-0.005735,0.01165,-0.022084,0.01165,normal
2022-10-06,105.253126,-0.00011,-0.00011,103.370216,0.018215,0.769623,100.350385,0.048856,1.381127,100.991934,0.042193,1.243744,0.064128,0.095257,-0.003899,0.01031,-0.005844,0.011602,-0.022192,0.011602,normal
2022-10-07,105.671484,0.003975,0.003967,104.059922,0.015487,0.813206,100.838946,0.047923,1.351369,100.99548,0.046299,1.362937,0.069826,0.10189,0.002018,0.010198,-0.001893,0.01161,-0.018305,0.01161,normal
2022-10-10,104.640917,-0.009753,-0.0098,104.603161,0.000361,0.032958,101.256068,0.033429,0.964898,100.977343,0.036281,1.074816,0.054757,0.086631,-0.010293,0.010688,-0.011627,0.011674,-0.027879,0.011674,normal
2022-10-11,102.684362,-0.018698,-0.018875,104.713705,-0.01938,-2.337532,101.553438,0.011136,0.336453,100.908804,0.017596,0.532988,0.010883,0.06148,-0.038506,0.011796,-0.030107,0.011835,-0.046056,0.011835,normal
2022-10-12,100.18155,-0.024374,-0.024676,104.315529,-0.03963,-2.554518,101.647419,-0.014421,-0.444917,100.806587,-0.0062,-0.191897,-0.038226,0.019121,-0.057687,0.012808,-0.053747,0.012212,-0.069307,0.012212,normal
2022-10-13,98.866991,-0.013122,-0.013209,103.775137,-0.047296,-2.132901,101.69487,-0.027807,-0.870883,100.670988,-0.01792,-0.57009,-0.051826,0.009692,-0.076035,0.013139,-0.066164,0.012272,-0.081519,0.012272,normal
2022-10-14,98.343979,-0.00529,-0.005304,103.160291,-0.046688,-1.722795,101.80121,-0.033961,-1.116178,100.531997,-0.021764,-0.710564,-0.058841,0.022104,-0.07817,0.012565,-0.071104,0.012281,-0.086378,0.012281,normal
2022-10-17,98.018185,-0.003313,-0.003318,102.374922,-0.042557,-1.443638,101.828279,-0.037417,-1.244465,100.389727,-0.023623,-0.792166,-0.074181,0.005554,-0.080111,0.012293,-0.074181,0.012284,-0.089405,0.012284,normal
2022-10-18,100.34355,0.023724,0.023447,101.926889,-0.015534,-0.536192,101.989994,-0.016143,-0.569974,100.268088,0.000753,0.026562,-0.042742,0.033306,-0.067802,0.013255,-0.052217,0.012613,-0.052217,0.012613,high
2022-10-19,101.704517,0.013563,0.013472,101.570866,0.001316,0.048855,102.153394,-0.004394,-0.161867,100.21118,0.014902,0.537808,-0.033822,0.033199,-0.032482,0.01325,-0.039362,0.012408,-0.039362,0.012408,high
2022-10-20,100.55719,-0.011281,-0.011345,101.101272,-0.005382,-0.221932,102.235744,-0.016418,-0.621904,100.161851,0.003947,0.144093,-0.044616,0.016651,-0.028592,0.013524,-0.050199,0.012339,-0.050199,0.012339,high
2022-10-21,100.99784,0.004382,0.004373,100.633908,0.003616,0.189092,102.346915,-0.013181,-0.519255,100.149941,0.008466,0.309629,-0.044228,0.02251,-0.007025,0.013533,-0.046037,0.012152,-0.046037,0.012152,normal
2022-10-24,100.525777,-0.004674,-0.004685,100.222394,0.003027,0.218358,102.412778,-0.018425,-0.744789,100.176648,0.003485,0.127692,-0.039326,0.013278,0.016198,0.013571,-0.050496,0.011636,-0.050496,0.011636,normal
2022-10-25,100.20337,-0.003207,-0.003212,99.974295,0.002291,0.203855,102.344,-0.020916,-0.831746,100.211018,-7.6e-05,-0.00281,-0.024161,-0.013542,0.021013,0.012503,-0.053541,0.011596,-0.053541,0.011596,normal
2022-10-26,100.446548,0.002427,0.002424,100.000795,0.004457,0.393987,102.158162,-0.016755,-0.666058,100.234335,0.002117,0.0781,0.002645,-0.035682,0.014125,0.011025,-0.051244,0.011543,-0.051244,0.011543,low
2022-10-27,101.215892,0.007659,0.00763,100.235685,0.009779,0.878847,102.005411,-0.00774,-0.312046,100.275779,0.009375,0.346536,0.023758,-0.029299,0.025187,0.011202,-0.043978,0.011571,-0.043978,0.011571,low
2022-10-28,100.824833,-0.003864,-0.003871,100.48377,0.003394,0.367932,101.822031,-0.009794,-0.402818,100.306465,0.005168,0.191385,0.025226,-0.035099,0.018601,0.011183,-0.047671,0.011581,-0.047671,0.011581,low
2022-10-31,102.140662,0.013051,0.012966,100.896018,0.012336,2.086189,101.63547,0.004971,0.219886,100.337044,0.017976,0.663421,0.042058,-0.035243,0.018291,0.011173,-0.033413,0.011576,-0.035243,0.011576,low
2022-11-01,100.7707,-0.013412,-0.013503,100.938733,-0.001665,-0.294673,101.432811,-0.006528,-0.303268,100.317601,0.004517,0.167114,0.004257,-0.038667,-0.011444,0.011327,-0.046378,0.01152,-0.048183,0.01152,low
2022-11-02,100.798524,0.000276,0.000276,100.848134,-0.000492,-0.09724,101.2095,-0.004061,-0.20542,100.299691,0.004973,0.184444,-0.008908,-0.042428,-0.010548,0.011253,-0.046114,0.01152,-0.04792,0.01152,low
2022-11-03,104.01091,0.031869,0.031372,101.193506,0.027842,2.647052,101.147389,0.02831,1.514759,100.307172,0.036924,1.36461,0.034346,-0.011802,0.004334,0.013475,-0.015714,0.012043,-0.017578,0.012043,normal
2022-11-04,104.310575,0.002881,0.002877,101.524779,0.02744,1.974355,101.079344,0.031967,1.851429,100.317393,0.039805,1.463775,0.0328,-0.012879,0.005914,0.013459,-0.003157,0.012048,-0.014747,0.012048,normal
2022-11-07,106.141311,0.017551,0.017399,102.086332,0.039721,2.106095,101.154363,0.0493,2.597068,100.375064,0.057447,2.05013,0.055862,0.014339,0.033699,0.013836,0.0,0.012178,0.0,0.012178,normal
2022-11-08,106.279197,0.001299,0.001298,102.693915,0.034912,1.646551,101.334105,0.0488,2.245197,100.446856,0.058064,2.007075,0.060635,0.035009,0.042243,0.013093,0.0,0.012139,0.0,0.012139,normal
2022-11-09,107.043885,0.007195,0.007169,103.353649,0.035705,1.546593,101.677222,0.052781,2.138634,100.560987,0.064467,2.14254,0.06568,0.068499,0.068345,0.011667,0.0,0.011932,0.0,0.011932,normal
2022-11-10,106.992367,-0.000481,-0.000481,103.931296,0.029453,1.226732,102.083491,0.048087,1.835861,100.691632,0.062575,2.013233,0.057071,0.082185,0.079056,0.011084,-0.000481,0.011839,-0.000481,0.011839,normal
2022-11-11,106.79516,-0.001843,-0.001845,104.528329,0.021686,0.947374,102.50605,0.041843,1.578642,100.825746,0.059205,1.856873,0.059215,0.085935,0.081488,0.010964,-0.002324,0.011825,-0.002324,0.011825,normal
2022-11-14,105.82204,-0.009112,-0.009154,104.896467,0.008824,0.406399,102.896242,0.028434,1.124278,100.927361,0.048497,1.494932,0.036042,0.079616,0.061137,0.011232,-0.011414,0.011847,-0.011414,0.011847,normal
2022-11-15,106.391154,0.005378,0.005364,105.458512,0.008844,0.506368,103.198623,0.030936,1.209618,101.003445,0.053342,1.609989,0.055775,0.060269,0.044831,0.010284,-0.006098,0.011573,-0.006098,0.011573,low
2022-11-16,105.330601,-0.009968,-0.010018,105.91172,-0.005487,-0.576237,103.379927,0.018869,0.734738,101.089435,0.041955,1.251104,0.044962,0.035653,0.051506,0.010353,-0.016005,0.011446,-0.016005,0.011446,low
2022-11-17,106.196485,0.008221,0.008187,106.130277,0.000624,0.084353,103.661891,0.024451,0.960226,101.181632,0.049563,1.452825,0.021013,0.05608,0.054953,0.009986,-0.007916,0.011473,-0.007916,0.011473,low
2022-11-18,107.610094,0.013311,0.013223,106.460229,0.010801,1.829485,103.992504,0.034787,1.340526,101.317877,0.062104,1.777274,0.031632,0.065469,0.082211,0.010244,0.0,0.01145,0.0,0.01145,low
2022-11-21,108.106065,0.004609,0.004598,106.656705,0.013589,1.844951,104.371518,0.035781,1.37432,101.452588,0.065582,1.827425,0.018511,0.075406,0.080807,0.010084,0.0,0.011442,0.0,0.011442,low
2022-11-22,107.756908,-0.00323,-0.003235,106.804476,0.008918,1.136674,104.749195,0.028713,1.14123,101.583766,0.060769,1.658125,0.013904,0.075382,0.078797,0.010085,-0.00323,0.011452,-0.00323,0.011452,low
